c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
3.69631,1.42902,3.5255,2.07619,-0.611377,2.33611,0.180667,0.18379,0.0800023,-0.177337,-0.170193,-0.0501104,0.618438,0.640885,0.44712,0.0829758,-0.392598,0.125092,-0.0942432,-0.906277,-0.402093,0.00155734,-0.720556,0.281366,-0.110989,0.194279,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.71409,1.44704,3.53329,2.05874,-0.628035,2.33131,0.17489,0.176531,0.0757845,-0.17156,-0.162935,-0.0458926,0.63943,0.627186,0.430569,0.111254,-0.40599,0.127727,-0.103384,-0.898983,-0.406964,0.0130469,-0.717699,0.282939,-0.114032,0.190191,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.73128,1.46432,3.54065,2.04188,-0.64396,2.32694,0.16899,0.169153,0.0715237,-0.165661,-0.155556,-0.0416319,0.659477,0.612665,0.412789,0.139058,-0.419283,0.130544,-0.112352,-0.891368,-0.410862,0.0249737,-0.715157,0.284632,-0.116784,0.185948,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.74788,1.48087,3.54759,2.02562,-0.659142,2.32299,0.162973,0.16166,0.0672231,-0.159643,-0.148063,-0.0373312,0.678555,0.597334,0.39382,0.166318,-0.432476,0.133535,-0.121135,-0.883436,-0.413757,0.0372476,-0.712951,0.286438,-0.119233,0.181568,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.76387,1.49665,3.5541,2.00996,-0.673569,2.31947,0.156842,0.154057,0.0628856,-0.153512,-0.140461,-0.0329937,0.696642,0.581206,0.373704,0.192964,-0.445568,0.136692,-0.12972,-0.87519,-0.415628,0.049776,-0.711096,0.28835,-0.121369,0.177071,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.77925,1.51167,3.56017,1.99492,-0.687231,2.31639,0.150601,0.146351,0.0585142,-0.147272,-0.132755,-0.0286223,0.713717,0.564294,0.35249,0.218931,-0.458558,0.140005,-0.138095,-0.866633,-0.416459,0.0624642,-0.709606,0.290359,-0.123183,0.172476,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.79399,1.52592,3.5658,1.98051,-0.700117,2.31375,0.144255,0.138547,0.0541121,-0.140926,-0.12495,-0.0242203,0.729763,0.546612,0.330227,0.244154,-0.471445,0.143465,-0.146247,-0.85777,-0.416246,0.0752163,-0.708494,0.292456,-0.124667,0.167802,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.80809,1.53938,3.57099,1.96673,-0.712218,2.31155,0.137809,0.130649,0.0496824,-0.13448,-0.117053,-0.0197906,0.74476,0.528178,0.306969,0.268572,-0.484228,0.147061,-0.154166,-0.848604,-0.414989,0.087936,-0.707766,0.294633,-0.125814,0.163071,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.82155,1.55205,3.57573,1.95361,-0.723524,2.30979,0.131267,0.122664,0.0452282,-0.127937,-0.109068,-0.0153364,0.758694,0.509007,0.28277,0.292123,-0.496906,0.150784,-0.161841,-0.83914,-0.412699,0.100527,-0.707429,0.296881,-0.12662,0.158301,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.83434,1.56391,3.58003,1.94115,-0.734028,2.30848,0.124633,0.114598,0.0407527,-0.121303,-0.101001,-0.0108608,0.771551,0.489118,0.257689,0.314751,-0.509478,0.154621,-0.169262,-0.829382,-0.409391,0.112895,-0.707485,0.299188,-0.127081,0.153515,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.84647,1.57496,3.58388,1.92936,-0.743722,2.30762,0.117912,0.106455,0.0362589,-0.114583,-0.0928584,-0.00636701,0.783318,0.468531,0.231788,0.336401,-0.521942,0.158562,-0.176419,-0.819335,-0.405092,0.124946,-0.707934,0.301546,-0.127195,0.148733,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.85792,1.5852,3.58729,1.91824,-0.752598,2.30721,0.11111,0.0982419,0.0317501,-0.10778,-0.0846454,-0.0018582,0.793985,0.447264,0.205129,0.357021,-0.534298,0.162596,-0.183303,-0.809004,-0.399834,0.136588,-0.708772,0.303944,-0.126961,0.143975,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.86869,1.59461,3.59023,1.9078,-0.760649,2.30725,0.10423,0.0899644,0.0272294,-0.100901,-0.076368,0.00266247,0.803543,0.425341,0.177777,0.376561,-0.546545,0.166708,-0.189905,-0.798394,-0.393656,0.147735,-0.709993,0.306372,-0.126381,0.139262,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.87877,1.60319,3.59273,1.89806,-0.767869,2.30774,0.097278,0.0816283,0.0227001,-0.0939485,-0.0680318,0.0071918,0.811985,0.402782,0.149801,0.394976,-0.55868,0.170888,-0.196219,-0.78751,-0.386606,0.158301,-0.711588,0.30882,-0.125457,0.134615,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.88814,1.61093,3.59477,1.88901,-0.774254,2.30869,0.0902584,0.0732393,0.0181653,-0.086929,-0.0596429,0.0117266,0.819305,0.379613,0.121269,0.412223,-0.570703,0.175123,-0.202236,-0.776357,-0.378736,0.168207,-0.713545,0.311276,-0.124192,0.130053,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.89682,1.61784,3.59636,1.88067,-0.779796,2.31008,0.0831764,0.0648035,0.0136282,-0.079847,-0.0512071,0.0162637,0.825499,0.355856,0.0922521,0.428261,-0.582612,0.179399,-0.20795,-0.764942,-0.370106,0.177379,-0.715849,0.31373,-0.122594,0.125596,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.90478,1.62389,3.5975,1.87305,-0.784494,2.31194,0.0760369,0.0563268,0.00909206,-0.0727075,-0.0427304,0.0207998,0.830564,0.331539,0.0628231,0.443055,-0.594405,0.183703,-0.213355,-0.75327,-0.360781,0.185746,-0.718482,0.316172,-0.120667,0.121263,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.91202,1.6291,3.59818,1.86614,-0.788341,2.31424,0.0688449,0.0478152,0.00456005,-0.0655155,-0.0342187,0.0253318,0.834501,0.306687,0.0330555,0.456572,-0.606081,0.188021,-0.218447,-0.741347,-0.350832,0.193246,-0.721425,0.318591,-0.118422,0.117074,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.91854,1.63345,3.59841,1.85995,-0.791336,2.317,0.0616055,0.0392746,3.53627e-05,-0.0582761,-0.0256781,0.0298565,0.837311,0.281328,0.003024,0.468781,-0.617637,0.192341,-0.22322,-0.729179,-0.340333,0.199822,-0.724656,0.320976,-0.115867,0.113046,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.92434,1.63695,3.59819,1.85448,-0.793476,2.32022,0.0543239,0.0307111,-0.0044788,-0.0509944,-0.0171146,0.0343707,0.838995,0.255491,-0.0271955,0.479658,-0.629073,0.196648,-0.227672,-0.716772,-0.329365,0.205424,-0.728149,0.323318,-0.113013,0.109196,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.92941,1.6396,3.59752,1.84975,-0.794759,2.32388,0.0470051,0.0221307,-0.00897927,-0.0436756,-0.00853425,0.0388711,0.839559,0.229204,-0.0575266,0.489179,-0.640385,0.200929,-0.231798,-0.704134,-0.318009,0.210011,-0.731879,0.325605,-0.109873,0.105542,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.93374,1.64138,3.59639,1.84575,-0.795183,2.32799,0.0396543,0.0135395,-0.0134629,-0.0363248,5.69406e-05,0.0433547,0.839008,0.202499,-0.0878923,0.497327,-0.651573,0.205169,-0.235596,-0.691269,-0.306352,0.213546,-0.735818,0.327829,-0.106461,0.1021,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.93734,1.6423,3.59483,1.84248,-0.794747,2.33255,0.0322767,0.00494356,-0.0179264,-0.0289472,0.00865288,0.0478183,0.83735,0.175407,-0.118215,0.504087,-0.662633,0.209354,-0.239066,-0.678186,-0.294481,0.216004,-0.739935,0.329979,-0.10279,0.0988828,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.9402,1.64237,3.59281,1.83996,-0.793452,2.33755,0.0248775,-0.00365107,-0.0223668,-0.0215481,0.0172475,0.0522586,0.834592,0.147959,-0.148418,0.509446,-0.673564,0.213472,-0.242205,-0.66489,-0.282487,0.217367,-0.7442,0.332047,-0.098878,0.0959059,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.94231,1.64157,3.59035,1.83817,-0.791298,2.343,0.0174619,-0.0122383,-0.0267808,-0.0141325,0.0258348,0.0566727,0.830747,0.120188,-0.178424,0.5134,-0.684362,0.217507,-0.245014,-0.651389,-0.270461,0.217623,-0.748581,0.334023,-0.0947406,0.0931818,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.94369,1.63992,3.58746,1.83713,-0.788286,2.34889,0.0100352,-0.0208122,-0.0311654,-0.0067058,0.0344086,0.0610573,0.825825,0.0921291,-0.208154,0.515942,-0.695026,0.221445,-0.247494,-0.637689,-0.258491,0.216771,-0.753043,0.335899,-0.090396,0.0907222,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.94432,1.63741,3.58412,1.83683,-0.784417,2.35521,0.00260262,-0.0293665,-0.0355175,0.000726814,0.042963,0.0654093,0.819841,0.0638153,-0.237534,0.517075,-0.705553,0.225274,-0.249644,-0.623798,-0.246671,0.214817,-0.757554,0.337667,-0.085863,0.0885379,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.94421,1.63405,3.58035,1.83728,-0.779694,2.36197,-0.00483066,-0.0378954,-0.0398339,0.00816009,0.0514918,0.0697258,0.812807,0.0352819,-0.266486,0.516802,-0.71594,0.22898,-0.251469,-0.609723,-0.235087,0.211776,-0.76208,0.339318,-0.0811612,0.0866382,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.94335,1.62983,3.57616,1.83847,-0.77412,2.36915,-0.0122593,-0.0463927,-0.0441118,0.0155888,0.0599891,0.0740036,0.804742,0.0065647,-0.294936,0.515131,-0.726184,0.232549,-0.252969,-0.59547,-0.223829,0.207671,-0.766586,0.340847,-0.0763109,0.0850313,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.94176,1.62477,3.57153,1.8404,-0.767697,2.37677,-0.0196782,-0.0548525,-0.0483479,0.0230076,0.0684489,0.0782398,0.795662,-0.0223001,-0.32281,0.512073,-0.736282,0.235967,-0.254148,-0.581048,-0.212981,0.202534,-0.771039,0.342245,-0.0713331,0.0837243,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.93942,1.61886,3.56649,1.84307,-0.760431,2.3848,-0.027082,-0.0632688,-0.0525395,0.0304115,0.0768652,0.0824313,0.785585,-0.0512756,-0.350035,0.507645,-0.746232,0.239223,-0.255011,-0.566463,-0.202625,0.196402,-0.775404,0.343508,-0.0662493,0.0827228,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.93634,1.61212,3.56103,1.84648,-0.752326,2.39325,-0.0344656,-0.0716357,-0.0566834,0.037795,0.0852321,0.0865753,0.774532,-0.0803244,-0.376539,0.501863,-0.756029,0.242303,-0.255562,-0.551722,-0.192839,0.189322,-0.779648,0.34463,-0.0610815,0.082031,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.93253,1.60454,3.55515,1.85062,-0.743387,2.40211,-0.0418236,-0.0799472,-0.0607768,0.045153,0.0935437,0.0906686,0.762523,-0.109409,-0.402254,0.494753,-0.765671,0.245194,-0.255807,-0.536834,-0.183698,0.181348,-0.783741,0.345606,-0.055852,0.081652,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.92798,1.59613,3.54887,1.85551,-0.733619,2.41138,-0.049151,-0.0881976,-0.0648167,0.0524804,0.101794,0.0947086,0.749581,-0.138491,-0.427111,0.486338,-0.775154,0.247886,-0.25575,-0.521805,-0.17527,0.172539,-0.78765,0.346432,-0.0505834,0.0815874,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.9227,1.5869,3.54219,1.86112,-0.72303,2.42105,-0.0564425,-0.0963809,-0.0688004,0.0597719,0.109977,0.0986923,0.735729,-0.167531,-0.451045,0.476649,-0.784476,0.250366,-0.2554,-0.506642,-0.167619,0.162964,-0.791346,0.347103,-0.0452986,0.0818375,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.91669,1.57686,3.53511,1.86746,-0.711626,2.43112,-0.063693,-0.104491,-0.0727251,0.0670225,0.118088,0.102617,0.720992,-0.196492,-0.473991,0.465718,-0.793631,0.252622,-0.254762,-0.491353,-0.160802,0.152692,-0.794801,0.347618,-0.0400202,0.0824013,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.90996,1.56601,3.52765,1.87452,-0.699415,2.44157,-0.0708974,-0.112524,-0.0765879,0.0742269,0.12612,0.10648,0.705394,-0.225334,-0.49589,0.453583,-0.802617,0.254645,-0.253846,-0.475946,-0.154872,0.141804,-0.79799,0.347974,-0.0347713,0.0832762,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.90251,1.55436,3.5198,1.8823,-0.686405,2.45241,-0.0780507,-0.120471,-0.0803861,0.0813801,0.134068,0.110278,0.688963,-0.254017,-0.516681,0.44028,-0.811429,0.256423,-0.252658,-0.460427,-0.149873,0.130379,-0.800887,0.34817,-0.0295744,0.0844585,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.89435,1.54192,3.51157,1.8908,-0.672605,2.46363,-0.0851477,-0.12833,-0.084117,0.0884771,0.141926,0.114009,0.671725,-0.282502,-0.536308,0.425854,-0.820065,0.257947,-0.251209,-0.444805,-0.145842,0.118506,-0.803472,0.348204,-0.0244521,0.0859431,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.88549,1.52869,3.50298,1.9,-0.658023,2.47521,-0.0921835,-0.136092,-0.0877781,0.0955129,0.149689,0.11767,0.653708,-0.31075,-0.55472,0.410349,-0.828519,0.259207,-0.249508,-0.429085,-0.142811,0.106274,-0.805725,0.348077,-0.0194264,0.0877235,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.87592,1.5147,3.49402,1.9099,-0.64267,2.48716,-0.099153,-0.143754,-0.0913667,0.102482,0.157351,0.121259,0.634941,-0.338721,-0.571864,0.393814,-0.836788,0.260194,-0.247564,-0.413276,-0.140802,0.0937738,-0.807628,0.347788,-0.0145192,0.0897922,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.86566,1.49995,3.48471,1.92049,-0.626556,2.49946,-0.106051,-0.15131,-0.0948803,0.109381,0.164906,0.124772,0.615454,-0.366375,-0.587695,0.376298,-0.844868,0.260901,-0.245388,-0.397384,-0.13983,0.0811015,-0.809167,0.34734,-0.00975153,0.09214,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.85471,1.48444,3.47505,1.93177,-0.609693,2.51211,-0.112874,-0.158754,-0.0983165,0.116203,0.172351,0.128208,0.595277,-0.393674,-0.602167,0.357855,-0.852754,0.261318,-0.242991,-0.381417,-0.139903,0.0683524,-0.810331,0.346734,-0.00514412,0.094757,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.84308,1.4682,3.46505,1.94373,-0.59209,2.5251,-0.119616,-0.166082,-0.101673,0.122945,0.179678,0.131565,0.574441,-0.420578,-0.615241,0.33854,-0.860442,0.261439,-0.240384,-0.365382,-0.14102,0.0556227,-0.811111,0.345973,-0.000716861,0.0976317,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.83079,1.45123,3.45471,1.95636,-0.573761,2.53842,-0.126272,-0.173287,-0.104947,0.129601,0.186884,0.134839,0.552978,-0.447048,-0.626879,0.318412,-0.867929,0.261258,-0.237579,-0.349285,-0.143173,0.0430087,-0.811501,0.345061,0.00351111,0.100752,-0.89347,0.227861,-2.43985,1.7511,-0.263722,0.869677,3.0,3.0,6.0,6.0,3.0,3.0
3.83121,1.43468,3.4474,1.95627,-0.555853,2.54873,0.200912,-0.152046,-0.0249051,-0.197582,0.165642,0.0547969,0.539165,-0.467926,-0.629802,0.306098,-0.875744,0.249289,-0.242603,-0.334771,-0.25621,-0.147013,-0.101006,0.0412479,-0.125242,0.725837,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.85097,1.41913,3.44475,1.93684,-0.538939,2.55437,0.194229,-0.15901,-0.0280605,-0.190899,0.172607,0.0579524,0.537521,-0.480874,-0.621247,0.306403,-0.883131,0.220224,-0.260122,-0.322361,-0.256853,-0.148863,-0.0965633,0.0364553,-0.15145,0.721083,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.87005,1.40288,3.44178,1.91809,-0.521335,2.56032,0.18741,-0.165858,-0.0311857,-0.184081,0.179454,0.0610775,0.535898,-0.493633,-0.61241,0.306749,-0.888862,0.191476,-0.278399,-0.309443,-0.257557,-0.1505,-0.092047,0.0344818,-0.17778,0.715144,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.88845,1.38596,3.43851,1.90003,-0.503053,2.56658,0.18046,-0.172583,-0.0342783,-0.177131,0.18618,0.0641701,0.534292,-0.506194,-0.603294,0.307141,-0.892947,0.163155,-0.29737,-0.295967,-0.258318,-0.15192,-0.0874671,0.0353526,-0.203896,0.708098,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.90614,1.36837,3.43493,1.88267,-0.484103,2.57315,0.173384,-0.179183,-0.0373361,-0.170055,0.192779,0.067228,0.532701,-0.518554,-0.593905,0.307585,-0.895405,0.135367,-0.316961,-0.281888,-0.259135,-0.15312,-0.0828342,0.0390566,-0.229463,0.700034,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.92312,1.35013,3.43104,1.86602,-0.464501,2.58003,0.166187,-0.185651,-0.0403571,-0.162857,0.199247,0.070249,0.531119,-0.530705,-0.584249,0.308087,-0.896261,0.108213,-0.337093,-0.267161,-0.260007,-0.154097,-0.078159,0.0455464,-0.254155,0.691055,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.93937,1.33124,3.42686,1.8501,-0.444259,2.5872,0.158874,-0.191983,-0.0433391,-0.155544,0.205579,0.0732309,0.529544,-0.542642,-0.574332,0.308652,-0.895544,0.0817866,-0.35768,-0.251747,-0.260931,-0.154848,-0.0734523,0.0547391,-0.277656,0.681276,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.95489,1.31174,3.42238,1.83492,-0.42339,2.59467,0.151449,-0.198175,-0.0462799,-0.14812,0.211771,0.0761718,0.527972,-0.554358,-0.564159,0.309285,-0.893293,0.0561777,-0.37863,-0.235609,-0.261906,-0.155372,-0.0687251,0.0665172,-0.299666,0.670822,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.96966,1.29161,3.41761,1.82048,-0.401909,2.60243,0.14392,-0.204222,-0.0491776,-0.14059,0.217818,0.0790695,0.526398,-0.565849,-0.553737,0.309991,-0.889549,0.0314676,-0.399847,-0.218712,-0.262928,-0.155668,-0.0639881,0.08073,-0.319902,0.659827,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.98367,1.2709,3.41254,1.80681,-0.379831,2.61048,0.136289,-0.210121,-0.05203,-0.13296,0.223717,0.0819219,0.524819,-0.57711,-0.543073,0.310775,-0.88436,0.00773111,-0.42123,-0.201029,-0.263996,-0.155735,-0.0592525,0.0971958,-0.338108,0.648431,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
3.99691,1.2496,3.4072,1.79389,-0.357171,2.61882,0.128564,-0.215866,-0.0548352,-0.125235,0.229462,0.0847271,0.52323,-0.588134,-0.532172,0.311642,-0.87778,-0.0149649,-0.442673,-0.182534,-0.265107,-0.155573,-0.0545291,0.115704,-0.354049,0.63678,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.00938,1.22773,3.40158,1.78176,-0.333944,2.62743,0.12075,-0.221454,-0.0575912,-0.11742,0.235051,0.087483,0.521628,-0.598918,-0.521043,0.312596,-0.869866,-0.0365613,-0.464068,-0.163208,-0.266259,-0.155182,-0.0498289,0.136019,-0.367522,0.625022,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.02106,1.20531,3.39568,1.77041,-0.310166,2.63631,0.112851,-0.226882,-0.060296,-0.109522,0.240478,0.0901878,0.520007,-0.609456,-0.509691,0.313642,-0.860681,-0.0570075,-0.485303,-0.143036,-0.267449,-0.154563,-0.0451626,0.157879,-0.378355,0.613309,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.03195,1.18236,3.38952,1.75986,-0.285854,2.64546,0.104874,-0.232144,-0.0629477,-0.101545,0.245741,0.0928395,0.518363,-0.619744,-0.498124,0.314783,-0.850289,-0.0762613,-0.506267,-0.12201,-0.268673,-0.153718,-0.0405413,0.181006,-0.386409,0.60179,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.04203,1.15889,3.3831,1.75011,-0.261024,2.65488,0.0968241,-0.237238,-0.0655444,-0.0934947,0.250835,0.0954363,0.516693,-0.629778,-0.48635,0.316024,-0.838761,-0.0942891,-0.526844,-0.100126,-0.26993,-0.152649,-0.0359754,0.205105,-0.391581,0.590612,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.05131,1.13492,3.37641,1.74116,-0.235693,2.66455,0.0887071,-0.24216,-0.0680844,-0.0853777,0.255757,0.0979763,0.51499,-0.639554,-0.474377,0.317369,-0.826168,-0.111066,-0.54692,-0.0773847,-0.271217,-0.151357,-0.0314756,0.229866,-0.393806,0.579918,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.05977,1.11046,3.36948,1.73303,-0.209878,2.67447,0.0805287,-0.246906,-0.0705658,-0.0771992,0.260503,0.100458,0.51325,-0.649068,-0.462211,0.31882,-0.812586,-0.126577,-0.566381,-0.0537954,-0.27253,-0.149846,-0.0270523,0.254974,-0.393054,0.569845,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.06741,1.08554,3.3623,1.72572,-0.183598,2.68464,0.0722946,-0.251474,-0.0729869,-0.0689652,0.26507,0.102879,0.51147,-0.658315,-0.449862,0.320381,-0.798091,-0.140815,-0.585115,-0.0293717,-0.273866,-0.14812,-0.0227157,0.280107,-0.389335,0.560522,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.07423,1.06017,3.35489,1.71924,-0.15687,2.69504,0.0640108,-0.255859,-0.075346,-0.0606813,0.269455,0.105238,0.509643,-0.667294,-0.437337,0.322055,-0.782762,-0.153781,-0.603008,-0.00413343,-0.275223,-0.146183,-0.0184758,0.304944,-0.382697,0.552067,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.08022,1.03437,3.34724,1.71359,-0.129713,2.70568,0.0556829,-0.260058,-0.0776413,-0.0523535,0.273655,0.107533,0.507765,-0.676,-0.424644,0.323846,-0.766677,-0.165487,-0.619952,0.0218935,-0.276597,-0.144038,-0.0143424,0.329168,-0.373225,0.544589,-1.38049,-0.276712,-0.31525,1.24977,-0.78305,3.05668,3.0,3.0,6.0,6.0,3.0,3.0
4.09823,1.01461,3.34925,1.69591,-0.108588,2.70666,0.221809,-0.176702,0.0542745,-0.21848,0.190298,-0.0243826,0.509519,-0.679776,-0.404065,0.339155,-0.759407,-0.167165,-0.626885,0.0486979,-0.51764,0.00227914,0.342538,0.445913,-0.00755871,0.321397,-2.33955,0.190447,0.628005,1.51816,0.197332,2.06905,3.0,3.0,6.0,6.0,3.0,3.0
4.11999,0.996743,3.35456,1.67448,-0.0893618,2.70433,0.213259,-0.180598,0.0519943,-0.209929,0.194195,-0.0221024,0.511997,-0.680949,-0.380744,0.359446,-0.755351,-0.165232,-0.629617,0.0756743,-0.515672,0.018282,0.345017,0.448035,0.00708758,0.318443,-2.33955,0.190447,0.628005,1.51816,0.197332,2.06905,3.0,3.0,6.0,6.0,3.0,3.0
